sensor_id,time,temperature,pressure,humidity,gas_resistance,smell
2,864677,31.197256,9.120483,39.017292,5684.846191,sanitizer
3,864732,31.28429,9.120938,39.093327,5684.846191,sanitizer
4,864788,32.020393,9.122433,38.278522,5684.846191,sanitizer
5,864843,31.82374,9.121365,38.543697,5684.846191,sanitizer
6,864898,31.581217,9.118515,38.585587,5684.846191,sanitizer
7,864953,31.544529,9.119773,38.36689,5684.846191,sanitizer
0,867568,30.987194,9.118601,38.961754,5684.846191,sanitizer
1,867622,30.898602,9.117474,39.228012,7905.138184,sanitizer
2,867677,31.220051,9.120302,38.687195,5684.846191,sanitizer
3,867732,31.291876,9.120836,38.5467,5684.846191,sanitizer
4,867788,32.035526,9.122564,37.518925,5684.846191,sanitizer
5,867843,31.848999,9.121582,37.974972,5684.846191,sanitizer
6,867898,31.593801,9.118545,38.060768,5684.846191,sanitizer
7,867953,31.557293,9.119892,37.883144,5875.87207,sanitizer
0,870568,31.01232,9.118567,38.551163,7016.005371,sanitizer
1,870622,30.906239,9.117554,38.801838,10781.670898,sanitizer
2,870677,31.22765,9.120429,38.350163,6570.841797,sanitizer
3,870732,31.289347,9.121244,38.241119,6853.71582,sanitizer
4,870788,32.038048,9.122548,37.425026,5684.846191,sanitizer
5,870843,31.85405,9.121589,37.737984,5684.846191,sanitizer
6,870898,31.601353,9.118622,38.073395,5684.846191,sanitizer
7,870953,31.544529,9.119702,37.751858,8000.0,sanitizer
0,873568,30.994732,9.118414,37.913586,5684.846191,sanitizer
1,873622,30.921515,9.11761,38.25948,7722.007812,sanitizer
2,873677,31.232716,9.120357,37.624016,5709.187988,sanitizer
3,873732,31.289347,9.120798,37.638069,5971.263184,sanitizer
4,873788,32.027962,9.122616,36.602318,6831.767578,sanitizer
5,873843,31.851522,9.121745,36.743881,7600.950195,sanitizer
6,873898,31.586252,9.118433,37.253311,7579.346191,sanitizer
7,873953,31.539423,9.119822,36.598568,14460.008789,sanitizer
0,876568,31.042469,9.118235,38.424747,5684.846191,sanitizer
1,876622,30.949518,9.117522,38.646725,5684.846191,sanitizer
2,876677,31.255508,9.120229,37.939198,5684.846191,sanitizer
3,876732,31.319693,9.120799,37.793346,5684.846191,sanitizer
4,876788,32.035526,9.122062,36.263962,5684.846191,sanitizer
5,876843,31.861628,9.121407,36.597576,5684.846191,sanitizer
6,876898,31.581217,9.118464,36.654839,5684.846191,sanitizer
7,876953,31.557293,9.119822,36.214123,7699.711426,sanitizer
0,879568,31.060053,9.118334,39.052567,5684.846191,sanitizer
1,879622,30.967337,9.117845,39.413887,5901.881348,sanitizer
2,879677,31.293497,9.120664,38.422478,5684.846191,sanitizer
3,879732,31.324749,9.120998,38.426914,5684.846191,sanitizer
4,879788,32.063263,9.12229,36.442207,5684.846191,sanitizer
5,879843,31.904566,9.121516,36.725883,5687.87793,sanitizer
6,879898,31.598835,9.118427,36.504623,7186.166504,sanitizer
7,879953,31.577719,9.119752,36.146111,11640.59668,sanitizer
0,882568,31.072617,9.118377,39.077625,5684.846191,sanitizer
1,882622,30.972431,9.117747,39.390671,9378.663086,sanitizer
2,882677,31.308695,9.120573,38.353046,5684.846191,sanitizer
3,882732,31.357626,9.121144,38.195744,5954.596191,sanitizer
4,882789,32.080914,9.122351,36.297916,5684.846191,sanitizer
5,882843,31.899511,9.121488,36.772537,5684.846191,sanitizer
6,882898,31.629034,9.118351,36.572105,5684.846191,sanitizer
7,882953,31.608356,9.119692,36.37738,5684.846191,sanitizer
0,885568,31.112814,9.118351,39.313011,5684.846191,sanitizer
1,885622,31.002981,9.117786,39.447582,6443.817871,sanitizer
2,885677,31.339087,9.120646,38.902157,5684.846191,sanitizer
3,885732,31.372799,9.120796,38.614334,5684.846191,sanitizer
4,885788,32.111176,9.122581,37.274048,5684.846191,sanitizer
5,885843,31.9475,9.121811,37.783676,5684.846191,sanitizer
6,885898,31.669302,9.11846,37.450249,5684.846191,sanitizer
7,885953,31.641544,9.119849,37.379005,5684.846191,sanitizer
0,888568,31.125376,9.118413,39.249226,5684.846191,sanitizer
1,888622,31.028439,9.117766,39.384991,7220.216797,sanitizer
2,888677,31.344152,9.1207,39.1763,5684.846191,sanitizer
3,888732,31.395559,9.121078,38.887547,5684.846191,sanitizer
4,888788,32.126305,9.122641,38.077236,5684.846191,sanitizer
5,888843,31.972759,9.121895,38.428864,5684.846191,sanitizer
6,888898,31.691952,9.118761,38.207264,5684.846191,sanitizer
7,888953,31.679836,9.119922,38.103325,5684.846191,sanitizer
0,891568,31.112814,9.118279,39.064304,5684.846191,sanitizer
1,891622,31.018255,9.117754,39.306599,6115.039062,sanitizer
2,891677,31.366947,9.120754,39.071709,5684.846191,sanitizer
3,891732,31.408203,9.12112,38.912502,5684.846191,sanitizer
4,891788,32.12883,9.122551,38.195724,5684.846191,sanitizer
5,891843,31.987915,9.121886,38.531887,5684.846191,sanitizer
6,891898,31.707052,9.118845,38.528316,5684.846191,sanitizer
7,891953,31.700262,9.120136,38.34832,5684.846191,sanitizer
0,894568,31.102764,9.118309,38.331142,6840.530273,sanitizer
1,894622,31.028439,9.117679,38.631668,10204.082031,sanitizer
2,894677,31.377075,9.1207,38.165154,7043.803711,sanitizer
3,894732,31.425907,9.120934,38.07415,7644.529297,sanitizer
4,894788,32.136395,9.122591,37.053486,6686.167969,sanitizer
5,894843,31.990438,9.122013,37.254848,6686.167969,sanitizer
6,894898,31.702017,9.118596,37.512569,6306.661621,sanitizer
7,894953,31.697708,9.120204,37.03783,11235.955078,sanitizer
0,897568,31.070103,9.118148,37.710323,8228.335938,sanitizer
1,897622,31.000433,9.117924,37.984867,10631.229492,sanitizer
2,897677,31.341619,9.120318,37.329361,7617.233887,sanitizer
3,897732,31.385443,9.120875,37.251385,7119.020996,sanitizer
4,897788,32.121265,9.122388,36.062729,5684.846191,sanitizer
5,897843,31.985388,9.121666,36.33971,5684.846191,sanitizer
6,897898,31.696985,9.118346,36.667007,5684.846191,sanitizer
7,897954,31.690052,9.119895,36.192856,8755.129883,sanitizer
0,900568,31.072617,9.118078,37.41748,8048.289551,sanitizer
1,900622,31.010616,9.117849,37.826893,10663.112305,sanitizer
2,900677,31.349216,9.120536,37.024433,7694.157227,sanitizer
3,900732,31.400616,9.120778,37.083988,6993.006836,sanitizer
4,900788,32.149002,9.122615,35.745007,6632.124512,sanitizer
5,900843,31.982861,9.121614,35.98682,7249.660156,sanitizer
6,900898,31.727184,9.11869,36.161766,7772.649902,sanitizer
7,900953,31.692602,9.120111,35.685276,13967.699219,sanitizer
0,903568,31.087688,9.118195,37.255169,11465.424805,sanitizer
1,903622,31.028439,9.117944,37.822918,15751.907227,sanitizer
2,903677,31.346685,9.120554,36.853909,9075.439453,sanitizer
3,903732,31.410732,9.120944,36.997704,8363.826172,sanitizer
4,903788,32.154045,9.122348,35.60001,5684.846191,sanitizer
5,903843,31.998016,9.121848,35.86515,5684.846191,sanitizer
6,903898,31.739767,9.118491,35.894909,5684.846191,sanitizer
7,903953,31.71558,9.120275,35.518707,6884.681641,sanitizer
0,906568,31.095226,9.118129,36.946159,8923.591797,sanitizer
1,906622,31.036076,9.117971,37.482555,14904.517578,sanitizer
2,906677,31.359348,9.120627,36.720337,6719.865723,sanitizer
3,906732,31.41832,9.120699,36.882114,6961.061523,sanitizer
4,906788,32.207005,9.122748,36.153374,5684.846191,sanitizer
5,906843,32.038429,9.121887,36.421776,5684.846191,sanitizer
6,906898,31.787586,9.118921,36.489319,5684.846191,sanitizer
7,906954,31.746216,9.120127,36.245495,5684.846191,sanitizer
0,909568,31.117838,9.118056,37.024483,5684.846191,sanitizer
1,909622,31.064081,9.117884,37.485538,8072.653809,sanitizer
2,909677,31.377075,9.120572,37.050877,5684.846191,sanitizer
3,909732,31.438549,9.120712,37.07053,5684.846191,sanitizer
4,909788,32.217091,9.122698,36.592972,5684.846191,sanitizer
5,909843,32.048531,9.12213,36.935867,5684.846191,sanitizer
6,909898,31.787586,9.118834,37.004696,5684.846191,sanitizer
7,909953,31.764088,9.120215,36.956718,5684.846191,sanitizer
0,912568,31.155523,9.118484,37.449749,6408.972656,sanitizer
1,912622,31.071716,9.117824,37.77457,10620.643555,sanitizer
2,912677,31.415066,9.12079,37.472622,5684.846191,sanitizer
3,912732,31.476482,9.12093,37.325233,5931.417969,sanitizer
4,912788,32.234741,9.122598,36.688541,5684.846191,sanitizer
5,912843,32.063686,9.121878,37.108856,5684.846191,sanitizer
6,912898,31.825336,9.118939,37.290546,5684.846191,sanitizer
7,912953,31.789618,9.120418,37.21817,5684.846191,sanitizer
0,915568,31.160547,9.11819,37.520603,8592.911133,sanitizer
1,915622,31.092083,9.11778,37.924019,11331.444336,sanitizer
2,915677,31.415066,9.120808,37.266567,7818.226074,sanitizer
3,915732,31.473953,9.120731,37.307465,7062.458496,sanitizer
4,915788,32.24987,9.122819,36.649132,5684.846191,sanitizer
5,915843,32.078838,9.122092,36.820988,5684.846191,sanitizer
6,915898,31.837917,9.118987,37.338909,5684.846191,sanitizer
7,915953,31.787064,9.120504,37.00029,7722.007812,sanitizer
0,918568,31.178135,9.118307,37.575245,7494.14502,sanitizer
1,918622,31.114996,9.118003,38.168285,9411.764648,sanitizer
2,918677,31.425198,9.1207,37.079483,9044.658203,sanitizer
3,918732,31.48407,9.120524,37.296871,7563.223633,sanitizer
4,918788,32.244827,9.122783,36.320915,6247.55957,sanitizer
5,918843,32.081367,9.122125,36.343868,7536.504883,sanitizer
6,918898,31.822819,9.118868,36.95565,6175.22168,sanitizer
7,918953,31.769192,9.12038,36.335648,11962.617188,sanitizer
0,921568,31.203259,9.118271,37.548615,8072.653809,sanitizer
1,921622,31.137909,9.117999,38.188469,10262.989258,sanitizer
2,921677,31.453058,9.120699,36.894466,10059.729492,sanitizer
3,921732,31.499243,9.12057,37.123573,8443.271484,sanitizer
4,921788,32.23222,9.122364,35.741959,8476.821289,sanitizer
5,921843,32.088943,9.121699,35.780712,10155.505859,sanitizer
6,921899,31.820301,9.118549,36.282375,9052.333984,sanitizer
7,921953,31.799829,9.120304,35.614716,17772.841797,sanitizer
0,1575568,30.964584,9.114861,36.053288,52149.113281,isopropylAlcohol
1,1575623,31.038624,9.115033,36.067081,80250.78125,isopropylAlcohol
2,1575677,31.222584,9.117235,35.578831,41857.421875,isopropylAlcohol
3,1575732,31.491657,9.116751,35.130779,49602.789062,isopropylAlcohol
4,1575788,32.388569,9.1188,33.335804,36866.359375,isopropylAlcohol
5,1575843,31.864151,9.118251,34.101788,35020.519531,isopropylAlcohol
6,1575898,31.946136,9.115183,33.648354,38496.242188,isopropylAlcohol
7,1575954,31.598141,9.117,33.822079,63194.273438,isopropylAlcohol
0,1578568,30.906799,9.114875,35.855881,12265.235352,isopropylAlcohol
1,1578622,30.982615,9.11519,35.787838,21262.458984,isopropylAlcohol
2,1578677,31.146603,9.11711,35.117893,19619.865234,isopropylAlcohol
3,1578732,31.408203,9.116664,34.61113,16145.307617,isopropylAlcohol
4,1578788,32.30283,9.118979,32.909348,15717.092773,isopropylAlcohol
5,1578843,31.760599,9.118179,33.697788,21717.0,isopropylAlcohol
6,1578899,31.825336,9.115368,33.315304,19300.361328,isopropylAlcohol
7,1578953,31.480703,9.116834,33.517265,38565.832031,isopropylAlcohol
0,1581568,30.869114,9.114886,34.570244,13355.592773,isopropylAlcohol
1,1581622,30.92915,9.114891,33.893147,17684.443359,isopropylAlcohol
2,1581677,31.108612,9.117183,33.986973,17862.126953,isopropylAlcohol
3,1581732,31.367743,9.116677,32.941906,12802.560547,isopropylAlcohol
4,1581788,32.247353,9.118831,31.532061,12643.223633,isopropylAlcohol
5,1581843,31.717661,9.118071,32.765472,17582.417969,isopropylAlcohol
6,1581898,31.769968,9.115247,32.430218,17539.052734,isopropylAlcohol
7,1581953,31.450069,9.117035,33.003868,31204.291016,isopropylAlcohol
0,1584568,30.851528,9.114802,34.235374,14558.689453,isopropylAlcohol
1,1584622,30.911331,9.115081,33.255367,20138.451172,isopropylAlcohol
2,1584677,31.080753,9.117147,33.811581,23607.525391,isopropylAlcohol
3,1584732,31.32728,9.116866,32.615108,18806.935547,isopropylAlcohol
4,1584788,32.181786,9.11891,31.299486,19024.970703,isopropylAlcohol
5,1584844,31.674723,9.118132,32.589058,24931.826172,isopropylAlcohol
6,1584898,31.719635,9.115286,32.17506,22543.148438,isopropylAlcohol
7,1584954,31.432199,9.116858,32.847645,42314.050781,isopropylAlcohol
0,1587568,30.816355,9.114833,34.329456,7541.833496,isopropylAlcohol
1,1587622,30.883326,9.114919,33.344173,14343.34375,isopropylAlcohol
2,1587677,31.05036,9.117238,33.843113,13297.319336,isopropylAlcohol
3,1587732,31.291876,9.116827,32.713623,12077.750977,isopropylAlcohol
4,1587788,32.136395,9.119016,31.272667,10107.390625,isopropylAlcohol
5,1587843,31.644415,9.118074,32.488625,13206.768555,isopropylAlcohol
6,1587899,31.712086,9.115105,31.981165,10770.78418,isopropylAlcohol
7,1587953,31.432199,9.116876,32.590496,18043.416016,isopropylAlcohol
0,1590568,30.818867,9.114852,32.992283,9965.743164,isopropylAlcohol
1,1590622,30.870596,9.114866,32.038486,15267.175781,isopropylAlcohol
2,1590677,31.032633,9.117129,32.638096,16520.392578,isopropylAlcohol
3,1590732,31.264059,9.116775,31.464846,12848.825195,isopropylAlcohol
4,1590788,32.106133,9.118931,29.929983,7344.50293,isopropylAlcohol
5,1590843,31.634312,9.118188,31.026474,12057.272461,isopropylAlcohol
6,1590898,31.689434,9.115047,30.785786,9624.060547,isopropylAlcohol
7,1590953,31.432199,9.117054,31.102009,18290.939453,isopropylAlcohol
0,1593568,30.788717,9.115077,33.371105,18991.097656,isopropylAlcohol
1,1593622,30.8375,9.114947,32.421528,22735.345703,isopropylAlcohol
2,1593677,31.007305,9.11722,33.035694,24587.015625,isopropylAlcohol
3,1593732,31.233713,9.116736,31.799305,17728.53125,isopropylAlcohol
4,1593788,32.080914,9.119118,29.821301,10282.776367,isopropylAlcohol
5,1593843,31.626734,9.11822,31.162157,17892.087891,isopropylAlcohol
6,1593898,31.666784,9.115219,30.688011,12188.154297,isopropylAlcohol
7,1593953,31.43475,9.117181,31.221006,27880.636719,isopropylAlcohol
0,1596568,30.74852,9.115295,33.635532,28287.292969,isopropylAlcohol
1,1596622,30.804407,9.114799,32.628914,35634.742188,isopropylAlcohol
2,1596677,30.987045,9.117331,33.325844,32364.095703,isopropylAlcohol
3,1596732,31.203365,9.116917,32.016094,28027.150391,isopropylAlcohol
4,1596788,32.048134,9.119194,30.137897,19458.802734,isopropylAlcohol
5,1596843,31.619156,9.118254,31.673979,26462.683594,isopropylAlcohol
6,1596898,31.636585,9.115277,30.882389,19494.365234,isopropylAlcohol
7,1596953,31.42454,9.117278,31.718752,40429.5625,isopropylAlcohol
0,1599568,30.723398,9.115383,33.907581,32388.664062,isopropylAlcohol
1,1599622,30.784039,9.114912,33.037434,41531.472656,isopropylAlcohol
2,1599677,30.981979,9.117419,33.612255,38565.832031,isopropylAlcohol
3,1599732,31.185663,9.117101,32.437656,35106.964844,isopropylAlcohol
4,1599789,32.025436,9.119274,30.884064,28609.746094,isopropylAlcohol
5,1599843,31.619156,9.118403,32.251247,32711.474609,isopropylAlcohol
6,1599898,31.606384,9.115458,31.591383,27222.458984,isopropylAlcohol
7,1599953,31.393902,9.1173,32.278877,51057.039062,isopropylAlcohol
0,1602568,30.710836,9.11548,34.009415,31090.599609,isopropylAlcohol
1,1602622,30.768764,9.11505,33.178749,42609.855469,isopropylAlcohol
2,1602677,30.966785,9.117384,33.76017,37350.453125,isopropylAlcohol
3,1602732,31.162903,9.11689,32.661697,35020.519531,isopropylAlcohol
4,1602788,32.020393,9.119452,31.358101,32561.689453,isopropylAlcohol
5,1602843,31.619156,9.118291,32.595234,35934.867188,isopropylAlcohol
6,1602898,31.583735,9.115333,32.037251,30600.046875,isopropylAlcohol
7,1602953,31.37348,9.117315,32.624874,55220.015625,isopropylAlcohol
0,1605568,30.680689,9.115425,34.316025,37317.785156,isopropylAlcohol
1,1605622,30.750942,9.115186,33.669189,53860.71875,isopropylAlcohol
2,1605677,30.951588,9.117511,34.000324,41898.527344,isopropylAlcohol
3,1605733,31.15279,9.117242,33.091431,41571.9375,isopropylAlcohol
4,1605788,32.002739,9.119336,31.809755,37514.652344,isopropylAlcohol
5,1605843,31.616632,9.118595,32.882248,38426.898438,isopropylAlcohol
6,1605898,31.566116,9.115403,32.41655,34848.898438,isopropylAlcohol
7,1605953,31.363266,9.117431,32.881077,59618.070312,isopropylAlcohol
0,1608568,30.653051,9.115354,34.922745,49174.03125,isopropylAlcohol
1,1608622,30.745853,9.115056,34.542435,69021.296875,isopropylAlcohol
2,1608677,30.931326,9.11733,34.384563,46309.695312,isopropylAlcohol
3,1608732,31.137615,9.116982,33.698402,49892.808594,isopropylAlcohol
4,1608788,32.002739,9.119372,32.184757,40353.089844,isopropylAlcohol
5,1608843,31.629261,9.118517,33.159744,40391.289062,isopropylAlcohol
6,1608898,31.603867,9.115754,32.756439,36898.242188,isopropylAlcohol
7,1608953,31.381138,9.117307,33.134678,61776.0625,isopropylAlcohol
0,1611568,30.620392,9.115508,35.201988,56537.101562,isopropylAlcohol
1,1611622,30.717846,9.115108,35.041954,78769.234375,isopropylAlcohol
2,1611678,30.898401,9.11742,34.537201,50186.238281,isopropylAlcohol
3,1611732,31.114857,9.117467,33.958473,53962.902344,isopropylAlcohol
4,1611788,31.985088,9.119311,32.365231,43611.585938,isopropylAlcohol
5,1611844,31.611578,9.118323,33.261768,42440.316406,isopropylAlcohol
6,1611898,31.596317,9.115572,32.915573,39640.753906,isopropylAlcohol
7,1611953,31.376032,9.117266,33.191498,64728.191406,isopropylAlcohol
0,1614568,30.577679,9.115443,35.290028,52117.265625,isopropylAlcohol
1,1614622,30.689844,9.115247,35.18956,76235.851562,isopropylAlcohol
2,1614677,30.85788,9.117311,34.567833,48558.421875,isopropylAlcohol
3,1614732,31.08198,9.117232,34.057995,51926.976562,isopropylAlcohol
4,1614788,31.949787,9.119259,32.470123,44290.65625,isopropylAlcohol
5,1614843,31.571167,9.11819,33.286671,43170.320312,isopropylAlcohol
6,1614898,31.566116,9.115491,32.986942,41330.320312,isopropylAlcohol
7,1614953,31.342844,9.117358,33.245609,66597.296875,isopropylAlcohol
0,1617568,30.545019,9.115421,35.177071,41370.394531,isopropylAlcohol
1,1617622,30.654202,9.115269,34.931507,57605.761719,isopropylAlcohol
2,1617677,30.845215,9.117221,34.474152,45373.980469,isopropylAlcohol
3,1617732,31.059219,9.117344,33.838921,41734.59375,isopropylAlcohol
4,1617788,31.939697,9.119129,32.224308,29581.697266,isopropylAlcohol
5,1617843,31.568644,9.118327,33.055992,34934.496094,isopropylAlcohol
6,1617898,31.535915,9.115498,32.88121,34735.414062,isopropylAlcohol
7,1617954,31.322418,9.117072,33.117558,58554.4375,isopropylAlcohol
0,1620568,30.504822,9.11534,35.069214,48836.320312,isopropylAlcohol
1,1620623,30.600742,9.115533,34.67791,65877.507812,isopropylAlcohol
2,1620678,30.80216,9.11733,34.429462,48093.179688,isopropylAlcohol
3,1620732,31.01623,9.117229,33.697937,46460.980469,isopropylAlcohol
4,1620788,31.91448,9.119117,32.074066,35934.867188,isopropylAlcohol
5,1620843,31.558538,9.118423,33.008968,39788.621094,isopropylAlcohol
6,1620898,31.520817,9.115709,32.754196,37680.304688,isopropylAlcohol
7,1620953,31.314762,9.117296,33.053822,63808.574219,isopropylAlcohol
0,1623568,30.457088,9.115343,35.104767,50844.089844,isopropylAlcohol
1,1623622,30.560007,9.115549,34.656544,66184.078125,isopropylAlcohol
2,1623677,30.766703,9.117292,34.49522,49951.21875,isopropylAlcohol
3,1623732,30.978296,9.117205,33.734112,49344.640625,isopropylAlcohol
4,1623788,31.879177,9.119155,32.087788,39457.460938,isopropylAlcohol
5,1623843,31.528233,9.118234,33.080868,42146.855469,isopropylAlcohol
6,1623898,31.488102,9.115521,32.733948,39131.765625,isopropylAlcohol
7,1623953,31.291784,9.11722,33.085968,65674.703125,isopropylAlcohol
0,1626568,30.449551,9.115269,34.919624,29934.517578,isopropylAlcohol
1,1626623,30.542187,9.115296,34.280384,39421.003906,isopropylAlcohol
2,1626677,30.759104,9.117074,34.355946,36209.335938,isopropylAlcohol
3,1626732,30.960596,9.117052,33.419357,30710.171875,isopropylAlcohol
4,1626788,31.879177,9.119336,31.996874,32413.269531,isopropylAlcohol
5,1626843,31.523178,9.118242,33.063114,38565.832031,isopropylAlcohol
6,1626898,31.455383,9.11528,32.725117,37547.667969,isopropylAlcohol
7,1626953,31.279018,9.117135,33.130554,64875.824219,isopropylAlcohol
0,1629568,30.439503,9.115384,34.849525,42737.898438,isopropylAlcohol
1,1629622,30.52182,9.115305,34.146118,54654.140625,isopropylAlcohol
2,1629678,30.746441,9.117311,34.291241,43301.757812,isopropylAlcohol
3,1629732,30.940365,9.117003,33.315102,40201.003906,isopropylAlcohol
4,1629788,31.864048,9.119203,32.001129,36025.894531,isopropylAlcohol
5,1629843,31.520655,9.118247,33.080139,41330.320312,isopropylAlcohol
6,1629899,31.452869,9.115313,32.759102,37948.414062,isopropylAlcohol
7,1629953,31.273914,9.117113,33.187359,65877.507812,isopropylAlcohol
0,1632568,30.424427,9.115426,34.917107,31480.570312,isopropylAlcohol
1,1632622,30.501453,9.115524,34.247601,39167.6875,isopropylAlcohol
2,1632677,30.731247,9.117311,34.324345,35634.742188,isopropylAlcohol
3,1632733,30.917606,9.117148,33.375404,28900.429688,isopropylAlcohol
4,1632788,31.859003,9.119452,31.977932,26896.40625,isopropylAlcohol
5,1632843,31.5156,9.118369,33.068138,36519.257812,isopropylAlcohol
6,1632898,31.442801,9.115321,32.723911,32611.464844,isopropylAlcohol
7,1632953,31.258595,9.117097,33.180145,61686.746094,isopropylAlcohol
0,1635568,30.411865,9.115364,34.720188,31295.84375,isopropylAlcohol
1,1635622,30.475994,9.115631,33.917645,39203.675781,isopropylAlcohol
2,1635677,30.713516,9.117147,34.063274,37285.171875,isopropylAlcohol
3,1635732,30.910019,9.117198,32.988701,31067.960938,isopropylAlcohol
4,1635788,31.833786,9.119188,31.640858,28744.666016,isopropylAlcohol
5,1635843,31.51055,9.118397,32.86631,38049.941406,isopropylAlcohol
6,1635898,31.422668,9.115355,32.562382,33481.558594,isopropylAlcohol
7,1635953,31.248383,9.11723,33.127602,63241.105469,isopropylAlcohol
0,1638568,30.401815,9.115376,34.621452,16012.008789,isopropylAlcohol
1,1638622,30.46072,9.115417,33.686787,19820.376953,isopropylAlcohol
2,1638677,30.700855,9.11713,34.033249,25376.685547,isopropylAlcohol
3,1638732,30.889786,9.117096,32.811142,15567.988281,isopropylAlcohol
4,1638788,31.826221,9.119042,31.32317,12195.12207,isopropylAlcohol
5,1638843,31.497921,9.118157,32.646809,22808.267578,isopropylAlcohol
6,1638898,31.412601,9.115204,32.231354,15810.276367,isopropylAlcohol
7,1638953,31.238171,9.117204,32.886238,35664.53125,isopropylAlcohol
0,1641568,30.394278,9.115247,34.184544,25346.535156,isopropylAlcohol
1,1641622,30.450537,9.115282,33.073959,28802.880859,isopropylAlcohol
2,1641677,30.690723,9.117219,33.629837,32586.558594,isopropylAlcohol
3,1641732,30.882202,9.117056,32.171982,22614.841797,isopropylAlcohol
4,1641788,31.821177,9.119021,30.364569,14343.34375,isopropylAlcohol
5,1641843,31.497921,9.118402,31.959539,26090.501953,isopropylAlcohol
6,1641898,31.412601,9.11531,31.245493,15976.036133,isopropylAlcohol
7,1641953,31.238171,9.117096,32.133247,38392.320312,isopropylAlcohol
0,1644568,30.376694,9.115428,34.331882,31667.492188,isopropylAlcohol
1,1644622,30.440353,9.115567,33.227142,32989.691406,isopropylAlcohol
2,1644677,30.675528,9.11722,33.760456,35754.191406,isopropylAlcohol
3,1644732,30.864498,9.117099,32.27747,23581.429688,isopropylAlcohol
4,1644788,31.81361,9.119181,30.060846,12371.931641,isopropylAlcohol
5,1644844,31.482767,9.118167,31.758263,23778.5625,isopropylAlcohol
6,1644898,31.412601,9.115204,30.771889,13264.249023,isopropylAlcohol
7,1644953,31.248383,9.117266,31.804533,33040.785156,isopropylAlcohol
0,1647568,30.359106,9.115382,34.163891,24128.181641,isopropylAlcohol
1,1647622,30.419989,9.115505,33.042511,27101.417969,isopropylAlcohol
2,1647677,30.642603,9.117038,33.504654,29809.035156,isopropylAlcohol
3,1647732,30.844269,9.117122,31.931835,18338.109375,isopropylAlcohol
4,1647788,31.790915,9.119062,29.493732,9694.032227,isopropylAlcohol
5,1647843,31.465088,9.118293,31.272388,18974.207031,isopropylAlcohol
6,1647898,31.394983,9.115188,30.079567,10413.277344,isopropylAlcohol
7,1647953,31.233067,9.117376,31.281675,26462.683594,isopropylAlcohol
0,1650568,30.336496,9.115226,33.761135,7881.773438,isopropylAlcohol
1,1650622,30.402166,9.11534,32.539612,12918.853516,isopropylAlcohol
2,1650677,30.64007,9.117183,32.971901,12764.259766,isopropylAlcohol
3,1650732,30.839209,9.117227,31.263086,8449.959961,isopropylAlcohol
4,1650789,31.793438,9.119063,28.725391,6090.597656,isopropylAlcohol
5,1650843,31.470139,9.118134,30.591911,11142.061523,isopropylAlcohol
6,1650898,31.392467,9.115169,29.347279,7339.449707,isopropylAlcohol
7,1650953,31.243277,9.117422,30.644651,17982.580078,isopropylAlcohol
0,1653568,30.326447,9.115166,32.859974,9606.724609,isopropylAlcohol
1,1653622,30.386892,9.115496,31.540819,13831.856445,isopropylAlcohol
2,1653677,30.629938,9.117219,31.9002,14460.008789,isopropylAlcohol
3,1653732,30.821508,9.117089,30.095098,9470.257812,isopropylAlcohol
4,1653788,31.783352,9.119005,27.755806,6090.597656,isopropylAlcohol
5,1653843,31.465088,9.118444,29.694048,10992.786133,isopropylAlcohol
6,1653898,31.372334,9.115394,28.484156,6728.343262,isopropylAlcohol
7,1653953,31.227961,9.117371,29.873533,17144.388672,isopropylAlcohol
0,1656568,30.301321,9.115411,32.863258,10362.694336,isopropylAlcohol
1,1656622,30.366526,9.115628,31.538946,15267.175781,isopropylAlcohol
2,1656677,30.602081,9.117146,32.005463,17982.580078,isopropylAlcohol
3,1656732,30.798748,9.117235,30.143112,11514.933594,isopropylAlcohol
4,1656788,31.755611,9.119189,27.797632,8228.335938,isopropylAlcohol
5,1656843,31.439831,9.118396,29.866348,15775.203125,isopropylAlcohol
6,1656898,31.3522,9.115497,28.487982,9083.167969,isopropylAlcohol
7,1656953,31.210089,9.117673,30.034542,25452.376953,isopropylAlcohol
0,1659568,30.288761,9.115437,32.867741,7123.775391,isopropylAlcohol
1,1659622,30.341068,9.115611,31.463207,10759.918945,isopropylAlcohol
2,1659677,30.591949,9.117127,32.021557,11343.495117,isopropylAlcohol
3,1659732,30.788631,9.117301,30.014389,7385.183594,isopropylAlcohol
4,1659788,31.743002,9.119256,27.44388,5684.846191,isopropylAlcohol
5,1659843,31.439831,9.118301,29.495037,8311.688477,isopropylAlcohol
6,1659898,31.354717,9.115307,28.084307,5684.846191,isopropylAlcohol
7,1659953,31.220301,9.117468,29.609726,12321.910156,isopropylAlcohol
0,1662568,30.288761,9.115419,32.329071,7109.53125,isopropylAlcohol
1,1662622,30.335978,9.115499,30.910631,9882.643555,isopropylAlcohol
2,1662677,30.591949,9.117272,31.324633,10958.904297,isopropylAlcohol
3,1662732,30.781046,9.117189,29.271255,6880.240723,isopropylAlcohol
4,1662788,31.770742,9.119431,26.710497,5684.846191,isopropylAlcohol
5,1662843,31.444881,9.118274,28.789238,7940.446777,isopropylAlcohol
6,1662898,31.377369,9.115767,27.369753,5684.846191,isopropylAlcohol
7,1662953,31.220301,9.117468,28.945633,12436.84375,isopropylAlcohol
0,1665568,30.286249,9.115295,32.063053,8103.317383,isopropylAlcohol
